lemma,poscode,surface
bussing do brasil s.a.,3,bussing do brasil s.a.
caemi,3,caemi
cafeeira bcm ltda,3,cafeeira bcm ltda
café do paraná,3,café do paraná
caixa,3,caixa
caixa beneficente e educacional bom samaritano,3,caixa beneficente e educacional bom samaritano
caixa econômica estadual de minas gerais,3,caixa econômica estadual de minas gerais
caixa econômica federal,3,caixa econômica federal
caixa econômica da bahia,3,caixa econômica da bahia
caixa econômica de goiás,3,caixa econômica de goiás
caixa econômica de minas,3,caixa econômica de minas
caixa econômica de minas gerais,3,caixa econômica de minas gerais
caixa econômica do estado de são paulo,3,caixa econômica do estado de são paulo
caixa econômica do estado do rio grande,3,caixa econômica do estado do rio grande
caixa econômica do estado do rio de janeiro,3,caixa econômica do estado do rio de janeiro
caixa econômica do rio de janeiro,3,caixa econômica do rio de janeiro
caixa de aposentadoria e pensões dos ferroviários,3,caixa de aposentadoria e pensões dos ferroviários
caixa de assistência dos advogados da ordem do brasil,3,caixa de assistência dos advogados da ordem do brasil
caixa de previdência,3,caixa de previdência
caixa de previdência dos funcionários do banco,3,caixa de previdência dos funcionários do banco
calçados beira rio s.a.,3,calçados beira rio s.a.
calói s.a.,3,calói s.a.
campal s.a.,3,campal s.a.
campanha nacional da comunidade,3,campanha nacional da comunidade
campanha nacional de educandários gratuitos,3,campanha nacional de educandários gratuitos
campanha nacional de educandários da comunidade,3,campanha nacional de educandários da comunidade
campanha nacional de escolas comunidade,3,campanha nacional de escolas comunidade
campanha nacional de escolas da comunidade,3,campanha nacional de escolas da comunidade
campina grande diesel s.a.,3,campina grande diesel s.a.
caraíba metais s.a.,3,caraíba metais s.a.
casa da moeda danilo lobo,3,casa da moeda danilo lobo
casa de cultura de poços de caldas,3,casa de cultura de poços de caldas
casa de mato grosso,3,casa de mato grosso
casa de minas em brasília,3,casa de minas em brasília
casa de saúde,3,casa de saúde
casa de saúde santa maria,3,casa de saúde santa maria
casa de saúde e maternidade são vicente,3,casa de saúde e maternidade são vicente
casa do estudante de engenharia,3,casa do estudante de engenharia
casa do pará no rio de janeiro,3,casa do pará no rio de janeiro
casa do pequeno jornaleiro,3,casa do pequeno jornaleiro
casa dos artistas,3,casa dos artistas
cascavel esporte clube,3,cascavel esporte clube
castro alves,3,castro alves
celam,3,celam
celg,3,celg
celite s.a.,3,celite s.a.
celusa,3,celusa
cemig,3,cemig
centrais elétricas brasileiras,3,centrais elétricas brasileiras
centrais elétricas sul do brasil,3,centrais elétricas sul do brasil
centrais elétricas de goiás,3,centrais elétricas de goiás
centrais elétricas de santa catarina,3,centrais elétricas de santa catarina
centrais elétricas de são paulo,3,centrais elétricas de são paulo
centrais elétricas de urubupungá s.a.,3,centrais elétricas de urubupungá s.a.
centrais elétricas do maranhão,3,centrais elétricas do maranhão
centrais elétricas do norte do brasil,3,centrais elétricas do norte do brasil
centrais elétricas do piauí s.a.,3,centrais elétricas do piauí s.a.
centrais elétricas do rio das contas,3,centrais elétricas do rio das contas
centrais elétricas do sul do brasil,3,centrais elétricas do sul do brasil
centrais de abastecimento de são paulo s.a.,3,centrais de abastecimento de são paulo s.a.
central autônoma dos trabalhadores,3,central autônoma dos trabalhadores
central de abastecimento de santa catarina,3,central de abastecimento de santa catarina
central de apoio à vida,3,central de apoio à vida
central de medicamentos,3,central de medicamentos
central única dos trabalhadores,3,central única dos trabalhadores
centre international de développement,3,centre international de développement
centro acadêmico,3,centro acadêmico
centro acadêmico clóvis bevilacqua,3,centro acadêmico clóvis bevilacqua
centro acadêmico cândido de oliveira,3,centro acadêmico cândido de oliveira
centro acadêmico evaristo da veiga,3,centro acadêmico evaristo da veiga
centro acadêmico hugo simas,3,centro acadêmico hugo simas
centro acadêmico júlio prestes,3,centro acadêmico júlio prestes
centro acadêmico lupi cotrim,3,centro acadêmico lupi cotrim
centro acadêmico luís carpenter,3,centro acadêmico luís carpenter
centro acadêmico rui barbosa,3,centro acadêmico rui barbosa
centro acadêmico sílvio romero,3,centro acadêmico sílvio romero
centro acadêmico unificado das engenharias,3,centro acadêmico unificado das engenharias
centro acadêmico visconde de mauá,3,centro acadêmico visconde de mauá
centro acadêmico xi de agosto,3,centro acadêmico xi de agosto
centro acadêmico xi de maio,3,centro acadêmico xi de maio
centro alagoano,3,centro alagoano
centro brasil democrático,3,centro brasil democrático
centro brasileiro de análise e planejamento,3,centro brasileiro de análise e planejamento
centro brasileiro de apoio à pequena e média empresa,3,centro brasileiro de apoio à pequena e média empresa
centro brasileiro de apoio às micro e pequenas empresas,3,centro brasileiro de apoio às micro e pequenas empresas
centro brasileiro de assistência aos municípios,3,centro brasileiro de assistência aos municípios
centro brasileiro de estudos latino-americanos,3,centro brasileiro de estudos latino-americanos
centro brasileiro de estudos da saúde,3,centro brasileiro de estudos da saúde
centro brasileiro de pesquisas físicas,3,centro brasileiro de pesquisas físicas
centro brasileiro de petróleo,3,centro brasileiro de petróleo
centro cearense,3,centro cearense
centro cearense no rio de janeiro,3,centro cearense no rio de janeiro
centro corporativo,3,centro corporativo
centro cultural brasil-frança e do instituto,3,centro cultural brasil-frança e do instituto
centro cultural interamericano de curitiba,3,centro cultural interamericano de curitiba
centro cívico h. filgueiras,3,centro cívico h. filgueiras
centro cívico regente feijó,3,centro cívico regente feijó
centro cívico de 4 de novembro,3,centro cívico de 4 de novembro
centro cívico de curitiba,3,centro cívico de curitiba
centro dom vital,3,centro dom vital
centro estudantil cearense,3,centro estudantil cearense
centro federal de educacão tecnológica de minas gerais,3,centro federal de educacão tecnológica de minas gerais
centro ginasial,3,centro ginasial
centro ibero-americano de desenvolvimento estratégico urbano,3,centro ibero-americano de desenvolvimento estratégico urbano
centro industrial de juiz de fora,3,centro industrial de juiz de fora
centro industrial do brasil,3,centro industrial do brasil
centro industrial do ceará,3,centro industrial do ceará
centro industrial do rio de janeiro,3,centro industrial do rio de janeiro
centro mato-grossense no rio de janeiro,3,centro mato-grossense no rio de janeiro
centro norte-rio-grandense do rio de janeiro,3,centro norte-rio-grandense do rio de janeiro
centro social dos guardas civis do estado,3,centro social dos guardas civis do estado
centro sportivo alagoano,3,centro sportivo alagoano
centro tecnológico de minas gerais,3,centro tecnológico de minas gerais
centro universitário do rio de janeiro,3,centro universitário do rio de janeiro
centro da memória da eletricidade no brasil,3,centro da memória da eletricidade no brasil
centro das indústrias de minas gerais,3,centro das indústrias de minas gerais
centro das indústrias de pernambuco,3,centro das indústrias de pernambuco
centro das indústrias de são paulo,3,centro das indústrias de são paulo
centro das indústrias do estado de são paulo,3,centro das indústrias do estado de são paulo
centro das indústrias do médio sapucaí,3,centro das indústrias do médio sapucaí
centro das indústrias do rio grande do sul,3,centro das indústrias do rio grande do sul
centro de apoio à criança,3,centro de apoio à criança
centro de atividades penitenciárias industriais do estado de goiás,3,centro de atividades penitenciárias industriais do estado de goiás
centro de comércio do paraná,3,centro de comércio do paraná
centro de comércio e indústrias,3,centro de comércio e indústrias
centro de debates de assuntos econômicos,3,centro de debates de assuntos econômicos
centro de ensino unificado de brasília,3,centro de ensino unificado de brasília
centro de estudos 2000,3,centro de estudos 2000
centro de estudos contábeis e econômicos,3,centro de estudos contábeis e econômicos
centro de estudos oliveira viana,3,centro de estudos oliveira viana
centro de estudos sociais do rio grande do norte,3,centro de estudos sociais do rio grande do norte
centro de estudos de cultura contemporânea,3,centro de estudos de cultura contemporânea
centro de estudos e debates do gurguéia,3,centro de estudos e debates do gurguéia
centro de estudos e defesa do petróleo,3,centro de estudos e defesa do petróleo
centro de estudos e pesquisas de administração,3,centro de estudos e pesquisas de administração
centro de fiação e tecelagem,3,centro de fiação e tecelagem
centro de fiação e tecelagem de são paulo,3,centro de fiação e tecelagem de são paulo
centro de hemoterapia de sergipe,3,centro de hemoterapia de sergipe
centro de integração empresa-escola,3,centro de integração empresa-escola
centro de pesquisa e documentação de história contemporânea do brasil,3,centro de pesquisa e documentação de história contemporânea do brasil
centro de pesquisas da agroindústria,3,centro de pesquisas da agroindústria
centro de pesquisas e pedagogia,3,centro de pesquisas e pedagogia
centro de preparação de oficiais da reserva,3,centro de preparação de oficiais da reserva
centro de professorado católico de ribeirão preto,3,centro de professorado católico de ribeirão preto
centro de redatores econômicos do estado de minas gerais,3,centro de redatores econômicos do estado de minas gerais
centro de reformados e auxiliares da força,3,centro de reformados e auxiliares da força
centro do comércio do estado de são paulo,3,centro do comércio do estado de são paulo
centro do magistério primário,3,centro do magistério primário
centro dos acadêmicos de porto alegre,3,centro dos acadêmicos de porto alegre
centro dos amigos de são sebastião,3,centro dos amigos de são sebastião
centro dos construtores e industriais de santos,3,centro dos construtores e industriais de santos
centro dos estudantes secundaristas do ceará,3,centro dos estudantes secundaristas do ceará
centro dos industriais do rio grande do sul,3,centro dos industriais do rio grande do sul
cervejaria antártica niger s.a.,3,cervejaria antártica niger s.a.
cerâmica são caetano,3,cerâmica são caetano
chase manhattan bank,3,chase manhattan bank
chesf,3,chesf
chevap,3,chevap
cirb,3,cirb
cisal do brasil s.a.,3,cisal do brasil s.a.
citicorp,3,citicorp
clube 3 de outubro,3,clube 3 de outubro
clube cidadania,3,clube cidadania
clube esportivo bento gonçalves,3,clube esportivo bento gonçalves
clube internacional do recife,3,clube internacional do recife
clube militar,3,clube militar
clube nacional de manaus,3,clube nacional de manaus
clube naval,3,clube naval
clube político beneficente 24 de outubro,3,clube político beneficente 24 de outubro
clube da marinha,3,clube da marinha
clube de aeronáutica,3,clube de aeronáutica
clube de diretores lojistas de belo horizonte,3,clube de diretores lojistas de belo horizonte
clube de engenharia,3,clube de engenharia
clube de engenharia de juiz de fora,3,clube de engenharia de juiz de fora
clube de engenharia do rio de janeiro,3,clube de engenharia do rio de janeiro
clube de regatas brasil,3,clube de regatas brasil
clube de regatas do flamengo,3,clube de regatas do flamengo
clube de seguros da cidadania,3,clube de seguros da cidadania
clube do remo,3,clube do remo
clube dos advogados,3,clube dos advogados
clube dos advogados da zona da mata,3,clube dos advogados da zona da mata
clube dos diretores lojistas de campina grande,3,clube dos diretores lojistas de campina grande
clube dos funcionários do citybank,3,clube dos funcionários do citybank
clube dos oficiais da polícia militar,3,clube dos oficiais da polícia militar
clínica médico-cirúrgica lopes-portugal,3,clínica médico-cirúrgica lopes-portugal
clínica personna stauffer,3,clínica personna stauffer
clínica prontoasma,3,clínica prontoasma
clínica samel,3,clínica samel
clínica de olhos santa luzia,3,clínica de olhos santa luzia
coalbra — coque e álcool de madeira s.a.,3,coalbra — coque e álcool de madeira s.a.
cobap,3,cobap
cobrasma,3,cobrasma
codemat,3,codemat
codevale,3,codevale
codevasf,3,codevasf
cofap,3,cofap
cohab,3,cohab
cohapar,3,cohapar
colegiado geral do primeiro ciclo,3,colegiado geral do primeiro ciclo
colonização martins,3,colonização martins
colégio 11 de agosto,3,colégio 11 de agosto
colégio 11 de janeiro,3,colégio 11 de janeiro
colégio 15 de maio,3,colégio 15 de maio
colégio 15 de março,3,colégio 15 de março
colégio 15 de novembro,3,colégio 15 de novembro
colégio 28 de setembro,3,colégio 28 de setembro
colégio 5 de julho,3,colégio 5 de julho
colégio 7 de setembro,3,colégio 7 de setembro
colégio 8 de dezembro,3,colégio 8 de dezembro
colégio 9 de janeiro,3,colégio 9 de janeiro
colégio abílio,3,colégio abílio
colégio acarauense,3,colégio acarauense
colégio acreano,3,colégio acreano
colégio adventista brasileiro,3,colégio adventista brasileiro
colégio afonso arinos,3,colégio afonso arinos
colégio afonso celso,3,colégio afonso celso
colégio agostinho cruz,3,colégio agostinho cruz
colégio agrícola de jundiaí,3,colégio agrícola de jundiaí
colégio agrícola de são francisco,3,colégio agrícola de são francisco
colégio aires gama,3,colégio aires gama
colégio alberto brandão,3,colégio alberto brandão
colégio alcântara,3,colégio alcântara
colégio aldridge,3,colégio aldridge
colégio alemão,3,colégio alemão
colégio alemão de santos,3,colégio alemão de santos
colégio alfredo dantas,3,colégio alfredo dantas
colégio alfredo da gama,3,colégio alfredo da gama
colégio almeida martins,3,colégio almeida martins
colégio almir nina,3,colégio almir nina
colégio alvorada,3,colégio alvorada
colégio amapaense,3,colégio amapaense
colégio amazonas,3,colégio amazonas
colégio americano,3,colégio americano
colégio americano batista,3,colégio americano batista
colégio americano fluminense,3,colégio americano fluminense
colégio americano de cirurgiões,3,colégio americano de cirurgiões
colégio americano de médicos do tórax,3,colégio americano de médicos do tórax
colégio americano dos cirurgiões,3,colégio americano dos cirurgiões
colégio ancarauí,3,colégio ancarauí
colégio anchieta,3,colégio anchieta
colégio andrade moura,3,colégio andrade moura
colégio andrews,3,colégio andrews
colégio anglo mineiro,3,colégio anglo mineiro
colégio anglo-americano,3,colégio anglo-americano
colégio anglo-brasileiro,3,colégio anglo-brasileiro
colégio anglo-latino,3,colégio anglo-latino
colégio anglo-suíço,3,colégio anglo-suíço
colégio angélico de roma,3,colégio angélico de roma
colégio antônio vieira,3,colégio antônio vieira
colégio apostólico do caraça,3,colégio apostólico do caraça
colégio aquino,3,colégio aquino
colégio arnaldo,3,colégio arnaldo
colégio arnaldo de belo horizonte,3,colégio arnaldo de belo horizonte
colégio arquidiocesano,3,colégio arquidiocesano
colégio arquidiocesano pio x,3,colégio arquidiocesano pio x
colégio arruda,3,colégio arruda
colégio arte e instrução,3,colégio arte e instrução
colégio assis chateaubriand,3,colégio assis chateaubriand
colégio ateneu,3,colégio ateneu
colégio ateneu nazareno,3,colégio ateneu nazareno
colégio ateneu paulista,3,colégio ateneu paulista
colégio ateneu são luís,3,colégio ateneu são luís
colégio ateneu valenciano,3,colégio ateneu valenciano
colégio azeredo,3,colégio azeredo
colégio backheuser,3,colégio backheuser
colégio bahiense,3,colégio bahiense
colégio bandeirantes,3,colégio bandeirantes
colégio barros,3,colégio barros
colégio barão do rio branco,3,colégio barão do rio branco
colégio basílio da gama,3,colégio basílio da gama
colégio batista,3,colégio batista
colégio batista alagoano,3,colégio batista alagoano
colégio batista americano,3,colégio batista americano
colégio batista fluminense,3,colégio batista fluminense
colégio batista mineiro,3,colégio batista mineiro
colégio batista santos dumont,3,colégio batista santos dumont
colégio batista de alagoas,3,colégio batista de alagoas
colégio batista de campo grande,3,colégio batista de campo grande
colégio benedito ribeiro,3,colégio benedito ribeiro
colégio benett,3,colégio benett
colégio benjamim dias,3,colégio benjamim dias
colégio bicalho,3,colégio bicalho
colégio biolkini de petrópolis,3,colégio biolkini de petrópolis
colégio bittencourt,3,colégio bittencourt
colégio bittencourt da silva,3,colégio bittencourt da silva
colégio bizarria,3,colégio bizarria
colégio boa esperança,3,colégio boa esperança
colégio bom jesus,3,colégio bom jesus
colégio bom pastor,3,colégio bom pastor
colégio bragança,3,colégio bragança
colégio brasil,3,colégio brasil
colégio brasileiro,3,colégio brasileiro
colégio brasileiro da sociedade brasileira de angiologia,3,colégio brasileiro da sociedade brasileira de angiologia
colégio brasileiro de administração hospitalar,3,colégio brasileiro de administração hospitalar
colégio brasileiro de almeida,3,colégio brasileiro de almeida
colégio brasileiro de cardiologia,3,colégio brasileiro de cardiologia
colégio brasileiro de cirurgia,3,colégio brasileiro de cirurgia
colégio brasileiro de cirurgiões,3,colégio brasileiro de cirurgiões
colégio brasileiro de radiologia,3,colégio brasileiro de radiologia
colégio brasileiro de telecomunicações,3,colégio brasileiro de telecomunicações
colégio brasileiro de vitória,3,colégio brasileiro de vitória
colégio buarque,3,colégio buarque
colégio burlamaque moura,3,colégio burlamaque moura
colégio bôscoli,3,colégio bôscoli
colégio camarajibano,3,colégio camarajibano
colégio camerino,3,colégio camerino
colégio campo grande,3,colégio campo grande
colégio carangolense,3,colégio carangolense
colégio caraça,3,colégio caraça
colégio cardeal leme,3,colégio cardeal leme
colégio cardinalício,3,colégio cardinalício
colégio carneiro,3,colégio carneiro
colégio carneiro ribeiro,3,colégio carneiro ribeiro
colégio castelo,3,colégio castelo
colégio castelo branco,3,colégio castelo branco
colégio castro lopes,3,colégio castro lopes
colégio cataguases,3,colégio cataguases
colégio catarinense,3,colégio catarinense
colégio cearense,3,colégio cearense
colégio cearense do sagrado coração,3,colégio cearense do sagrado coração
colégio cearense dos irmãos maristas,3,colégio cearense dos irmãos maristas
colégio cenecista,3,colégio cenecista
colégio cenecista nossa senhora do bom conselho,3,colégio cenecista nossa senhora do bom conselho
colégio cenecista padre brandão lima,3,colégio cenecista padre brandão lima
colégio cenecista de macaé,3,colégio cenecista de macaé
colégio cenesista élio lemos,3,colégio cenesista élio lemos
colégio central,3,colégio central
colégio central da bahia,3,colégio central da bahia
colégio champs soleil,3,colégio champs soleil
colégio chelmsford hall,3,colégio chelmsford hall
colégio claret,3,colégio claret
colégio claretiano,3,colégio claretiano
colégio clenardo,3,colégio clenardo
colégio colombo,3,colégio colombo
colégio comercial 30 de outubro,3,colégio comercial 30 de outubro
colégio comercial dom malan,3,colégio comercial dom malan
colégio comercial josé simionati,3,colégio comercial josé simionati
colégio comercial liceu paraense,3,colégio comercial liceu paraense
colégio comercial padre inácio,3,colégio comercial padre inácio
colégio comercial professor flodoardo cabral,3,colégio comercial professor flodoardo cabral
colégio comercial professor humberto rosas,3,colégio comercial professor humberto rosas
colégio comercial soares de barros,3,colégio comercial soares de barros
colégio comercial visconde de cairu,3,colégio comercial visconde de cairu
colégio comercial de campos,3,colégio comercial de campos
colégio comercial de santo amaro,3,colégio comercial de santo amaro
colégio comercial do amapá,3,colégio comercial do amapá
colégio conceição,3,colégio conceição
colégio conde de linhares em colatina,3,colégio conde de linhares em colatina
colégio conselheiro ferreira viana,3,colégio conselheiro ferreira viana
colégio coração eucarístico de jesus,3,colégio coração eucarístico de jesus
colégio coração de jesus,3,colégio coração de jesus
colégio corsenil,3,colégio corsenil
colégio corção,3,colégio corção
colégio cristo redentor,3,colégio cristo redentor
colégio cristo rei,3,colégio cristo rei
colégio cruzeiro do sul,3,colégio cruzeiro do sul
colégio culto à ciência,3,colégio culto à ciência
colégio cultural kardecista,3,colégio cultural kardecista
colégio dante alighieri,3,colégio dante alighieri
colégio dante allighieri,3,colégio dante allighieri
colégio des oiseaux,3,colégio des oiseaux
colégio diamantense,3,colégio diamantense
colégio diamantinense,3,colégio diamantinense
colégio dias cabral,3,colégio dias cabral
colégio diocesano pio x,3,colégio diocesano pio x
colégio diocesano pio xi,3,colégio diocesano pio xi
colégio diocesano santa maria,3,colégio diocesano santa maria
colégio diocesano santo antônio,3,colégio diocesano santo antônio
colégio diocesano são josé,3,colégio diocesano são josé
colégio diocesano são luís,3,colégio diocesano são luís
colégio diocesano da paraíba,3,colégio diocesano da paraíba
colégio diocesano de alagoas,3,colégio diocesano de alagoas
colégio diocesano de cajazeiras,3,colégio diocesano de cajazeiras
colégio diocesano de diamantina,3,colégio diocesano de diamantina
colégio diocesano de maceió,3,colégio diocesano de maceió
colégio diocesano de natal,3,colégio diocesano de natal
colégio diocesano de pesqueira,3,colégio diocesano de pesqueira
colégio diocesano de uberaba,3,colégio diocesano de uberaba
colégio distrital,3,colégio distrital
colégio dois de julho,3,colégio dois de julho
colégio dom amado,3,colégio dom amado
colégio dom antônio reis,3,colégio dom antônio reis
colégio dom bosco,3,colégio dom bosco
colégio dom daniel camboni,3,colégio dom daniel camboni
colégio dom fernando,3,colégio dom fernando
colégio dom helvécio,3,colégio dom helvécio
colégio dom pedro ii,3,colégio dom pedro ii
colégio dom viçoso,3,colégio dom viçoso
colégio doutor quirino,3,colégio doutor quirino
colégio duque de caxias,3,colégio duque de caxias
colégio duílio calderari,3,colégio duílio calderari
colégio elefante branco,3,colégio elefante branco
colégio eleitoral,3,colégio eleitoral
colégio elementar,3,colégio elementar
colégio elementar 14 de julho,3,colégio elementar 14 de julho
colégio elísio viana,3,colégio elísio viana
colégio enes de sousa,3,colégio enes de sousa
colégio equipe,3,colégio equipe
colégio espírito santo,3,colégio espírito santo
colégio estadual,3,colégio estadual
colégio estadual aidano de almeida,3,colégio estadual aidano de almeida
colégio estadual alencastro guimarães,3,colégio estadual alencastro guimarães
colégio estadual almirante tamandaré,3,colégio estadual almirante tamandaré
colégio estadual amaro cavalcanti,3,colégio estadual amaro cavalcanti
colégio estadual anchieta,3,colégio estadual anchieta
colégio estadual ateneu norte-rio-grandense,3,colégio estadual ateneu norte-rio-grandense
colégio estadual augusto meireles reis filho,3,colégio estadual augusto meireles reis filho
colégio estadual brasílio machado,3,colégio estadual brasílio machado
colégio estadual campinas,3,colégio estadual campinas
colégio estadual celso ramos,3,colégio estadual celso ramos
colégio estadual central,3,colégio estadual central
colégio estadual central de minas gerais,3,colégio estadual central de minas gerais
colégio estadual coronel serrado,3,colégio estadual coronel serrado
colégio estadual culto à ciência,3,colégio estadual culto à ciência
colégio estadual gastão vidigal,3,colégio estadual gastão vidigal
colégio estadual joaquim thomé de almeida,3,colégio estadual joaquim thomé de almeida
colégio estadual joaquim távora,3,colégio estadual joaquim távora
colégio estadual júlio de castilhos,3,colégio estadual júlio de castilhos
colégio estadual lemos júnior,3,colégio estadual lemos júnior
colégio estadual luiz reid,3,colégio estadual luiz reid
colégio estadual magalhães barata,3,colégio estadual magalhães barata
colégio estadual monsenhor seckler,3,colégio estadual monsenhor seckler
colégio estadual murilo braga,3,colégio estadual murilo braga
colégio estadual otoniel mota,3,colégio estadual otoniel mota
colégio estadual pais de carvalho,3,colégio estadual pais de carvalho
colégio estadual pedro gomes,3,colégio estadual pedro gomes
colégio estadual presidente kennedy,3,colégio estadual presidente kennedy
colégio estadual presidente roosevelt,3,colégio estadual presidente roosevelt
colégio estadual professor pinheiro campos,3,colégio estadual professor pinheiro campos
colégio estadual professor soares ferreira,3,colégio estadual professor soares ferreira
colégio estadual regente feijó,3,colégio estadual regente feijó
colégio estadual rio branco,3,colégio estadual rio branco
colégio estadual sebastião patrus de sousa,3,colégio estadual sebastião patrus de sousa
colégio estadual são borja,3,colégio estadual são borja
colégio estadual vocacional osvaldo aranha,3,colégio estadual vocacional osvaldo aranha
colégio estadual winston churchil,3,colégio estadual winston churchil
colégio estadual zacarias de góis,3,colégio estadual zacarias de góis
colégio estadual da bahia,3,colégio estadual da bahia
colégio estadual da cidade da paraíba,3,colégio estadual da cidade da paraíba
colégio estadual de alagoas,3,colégio estadual de alagoas
colégio estadual de araraquara,3,colégio estadual de araraquara
colégio estadual de ataléia,3,colégio estadual de ataléia
colégio estadual de barbacena,3,colégio estadual de barbacena
colégio estadual de barueri,3,colégio estadual de barueri
colégio estadual de belo horizonte,3,colégio estadual de belo horizonte
colégio estadual de curitiba,3,colégio estadual de curitiba
colégio estadual de goiás,3,colégio estadual de goiás
colégio estadual de goiânia,3,colégio estadual de goiânia
colégio estadual de jabuticabal,3,colégio estadual de jabuticabal
colégio estadual de mato grosso,3,colégio estadual de mato grosso
colégio estadual de minas gerais,3,colégio estadual de minas gerais
colégio estadual de niterói,3,colégio estadual de niterói
colégio estadual de pernambuco,3,colégio estadual de pernambuco
colégio estadual de santos,3,colégio estadual de santos
colégio estadual de sergipe,3,colégio estadual de sergipe
colégio estadual de teresina,3,colégio estadual de teresina
colégio estadual de teófilo otoni,3,colégio estadual de teófilo otoni
colégio estadual de uberlândia,3,colégio estadual de uberlândia
colégio estadual do amazonas,3,colégio estadual do amazonas
colégio estadual do ateneu norte-riograndense,3,colégio estadual do ateneu norte-riograndense
colégio estadual do ceará,3,colégio estadual do ceará
colégio estadual do maranhão,3,colégio estadual do maranhão
colégio estadual do paraná,3,colégio estadual do paraná
colégio estadual do piauí,3,colégio estadual do piauí
colégio evangelista rodrigues,3,colégio evangelista rodrigues
colégio evangélico,3,colégio evangélico
colégio evangélico de enfermagem,3,colégio evangélico de enfermagem
colégio experimental,3,colégio experimental
colégio externo são josé,3,colégio externo são josé
colégio faceira,3,colégio faceira
colégio farias brito,3,colégio farias brito
colégio farroupilha,3,colégio farroupilha
colégio feitosa,3,colégio feitosa
colégio felisberto de meneses,3,colégio felisberto de meneses
colégio fernão dias,3,colégio fernão dias
colégio figueiredo costa,3,colégio figueiredo costa
colégio floriano,3,colégio floriano
colégio floriano peixoto,3,colégio floriano peixoto
colégio florêncio,3,colégio florêncio
colégio fontoura ilha,3,colégio fontoura ilha
colégio fortaleza,3,colégio fortaleza
colégio francisco de paula,3,colégio francisco de paula
colégio franco,3,colégio franco
colégio freycinet,3,colégio freycinet
colégio fênix caixeiral paraense,3,colégio fênix caixeiral paraense
colégio gabalda,3,colégio gabalda
colégio gastão resende,3,colégio gastão resende
colégio gentil bittencourt,3,colégio gentil bittencourt
colégio ginásio valeriene,3,colégio ginásio valeriene
colégio gomes,3,colégio gomes
colégio gonzaga,3,colégio gonzaga
colégio gonçalves,3,colégio gonçalves
colégio gonçalves dias,3,colégio gonçalves dias
colégio granbery,3,colégio granbery
colégio guedes de azevedo,3,colégio guedes de azevedo
colégio guido de fontgalland,3,colégio guido de fontgalland
colégio guilherme leocádio pinto,3,colégio guilherme leocádio pinto
colégio guilhermina selmann,3,colégio guilhermina selmann
colégio higino belo,3,colégio higino belo
colégio hilda maduro,3,colégio hilda maduro
colégio ibituruna,3,colégio ibituruna
colégio iguaçu,3,colégio iguaçu
colégio imaculada conceição,3,colégio imaculada conceição
colégio independência,3,colégio independência
colégio industrial são francisco de assis,3,colégio industrial são francisco de assis
colégio industrial das forças armadas,3,colégio industrial das forças armadas
colégio instituto gammon,3,colégio instituto gammon
colégio interamericano de defesa,3,colégio interamericano de defesa
colégio interamericano de radiologia,3,colégio interamericano de radiologia
colégio internacional,3,colégio internacional
colégio internacional santo alberto,3,colégio internacional santo alberto
colégio internacional de cirurgiões,3,colégio internacional de cirurgiões
colégio ipiranga,3,colégio ipiranga
colégio irmãos maristas,3,colégio irmãos maristas
colégio isabela hendrix,3,colégio isabela hendrix
colégio israelita brasileiro,3,colégio israelita brasileiro
colégio itajubá,3,colégio itajubá
colégio ivaí,3,colégio ivaí
colégio ivo corseful,3,colégio ivo corseful
colégio jackson de figueiredo,3,colégio jackson de figueiredo
colégio jesuíta antônio vieira,3,colégio jesuíta antônio vieira
colégio jesuíta padre antônio vieira,3,colégio jesuíta padre antônio vieira
colégio joaquim nogueira,3,colégio joaquim nogueira
colégio josé de alencar,3,colégio josé de alencar
colégio joão arruda brasil,3,colégio joão arruda brasil
colégio joão florêncio,3,colégio joão florêncio
colégio joão xxiii,3,colégio joão xxiii
colégio joão de deus,3,colégio joão de deus
colégio jurema cavallazzi,3,colégio jurema cavallazzi
colégio juruena,3,colégio juruena
colégio júlio teodorico,3,colégio júlio teodorico
colégio júlio de castilhos,3,colégio júlio de castilhos
colégio kopke,3,colégio kopke
colégio la salle,3,colégio la salle
colégio lafayette,3,colégio lafayette
colégio lapegesse,3,colégio lapegesse
colégio lassalista são josé,3,colégio lassalista são josé
colégio latino-americano de dermatologia e leprologia,3,colégio latino-americano de dermatologia e leprologia
colégio lauro cavalcanti,3,colégio lauro cavalcanti
colégio leopoldinense,3,colégio leopoldinense
colégio lima e silva,3,colégio lima e silva
colégio loiola,3,colégio loiola
colégio lourenço filho,3,colégio lourenço filho
colégio luso-brasileiro,3,colégio luso-brasileiro
colégio luther king,3,colégio luther king
colégio luís de queirós,3,colégio luís de queirós
colégio macedo soares,3,colégio macedo soares
colégio machado sobrinho,3,colégio machado sobrinho
colégio mackenzie,3,colégio mackenzie
colégio mallet soares,3,colégio mallet soares
colégio manuel devoto,3,colégio manuel devoto
colégio manuel euclides brito,3,colégio manuel euclides brito
colégio manuel florêncio,3,colégio manuel florêncio
colégio marconi,3,colégio marconi
colégio marcílio dias,3,colégio marcílio dias
colégio maria josé,3,colégio maria josé
colégio maria tenório,3,colégio maria tenório
colégio marina cintra,3,colégio marina cintra
colégio marista,3,colégio marista
colégio marista nossa senhora de nazaré,3,colégio marista nossa senhora de nazaré
colégio marista pio x,3,colégio marista pio x
colégio marista santa maria,3,colégio marista santa maria
